timestamp,raw,first6,event_type,event_target,event_value,buttons,analogs
2026-05-16T12:51:57.048,0101cb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101cb,dial,Dial 2,203,"1,0,0,0","0,203,0,0"
2026-05-16T12:51:57.048,0101ca00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101ca,dial,Dial 2,202,"1,0,0,0","0,202,0,0"
2026-05-16T12:51:57.048,0101c800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c8,dial,Dial 2,200,"1,0,0,0","0,200,0,0"
2026-05-16T12:51:57.048,0101c700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c7,dial,Dial 2,199,"1,0,0,0","0,199,0,0"
2026-05-16T12:51:57.048,0101c500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c5,dial,Dial 2,197,"1,0,0,0","0,197,0,0"
2026-05-16T12:51:57.048,0101c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c4,dial,Dial 2,196,"1,0,0,0","0,196,0,0"
2026-05-16T12:51:57.048,0101c300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c3,dial,Dial 2,195,"1,0,0,0","0,195,0,0"
2026-05-16T12:51:57.048,0101c100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c1,dial,Dial 2,193,"1,0,0,0","0,193,0,0"
2026-05-16T12:51:57.048,0101c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101c0,dial,Dial 2,192,"1,0,0,0","0,192,0,0"
2026-05-16T12:51:57.048,0101bf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101bf,dial,Dial 2,191,"1,0,0,0","0,191,0,0"
2026-05-16T12:51:57.048,0101bd00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101bd,dial,Dial 2,189,"1,0,0,0","0,189,0,0"
2026-05-16T12:51:57.049,0101bc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101bc,dial,Dial 2,188,"1,0,0,0","0,188,0,0"
2026-05-16T12:51:57.049,0101bb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101bb,dial,Dial 2,187,"1,0,0,0","0,187,0,0"
2026-05-16T12:51:57.049,0101b900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b9,dial,Dial 2,185,"1,0,0,0","0,185,0,0"
2026-05-16T12:51:57.049,0101b800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b8,dial,Dial 2,184,"1,0,0,0","0,184,0,0"
2026-05-16T12:51:57.049,0101b700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b7,dial,Dial 2,183,"1,0,0,0","0,183,0,0"
2026-05-16T12:51:57.049,0101b600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b6,dial,Dial 2,182,"1,0,0,0","0,182,0,0"
2026-05-16T12:51:57.049,0101b500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b5,dial,Dial 2,181,"1,0,0,0","0,181,0,0"
2026-05-16T12:51:57.049,0101b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b4,dial,Dial 2,180,"1,0,0,0","0,180,0,0"
2026-05-16T12:51:57.049,0101b300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b3,dial,Dial 2,179,"1,0,0,0","0,179,0,0"
2026-05-16T12:51:57.049,0101b200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b2,dial,Dial 2,178,"1,0,0,0","0,178,0,0"
2026-05-16T12:51:57.049,0101b100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b1,dial,Dial 2,177,"1,0,0,0","0,177,0,0"
2026-05-16T12:51:57.049,0101b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101b0,dial,Dial 2,176,"1,0,0,0","0,176,0,0"
2026-05-16T12:51:57.049,0101af00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101af,dial,Dial 2,175,"1,0,0,0","0,175,0,0"
2026-05-16T12:51:57.049,0101ae00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101ae,dial,Dial 2,174,"1,0,0,0","0,174,0,0"
2026-05-16T12:51:57.049,0101ad00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101ad,dial,Dial 2,173,"1,0,0,0","0,173,0,0"
2026-05-16T12:51:57.049,0101ac00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101ac,dial,Dial 2,172,"1,0,0,0","0,172,0,0"
2026-05-16T12:51:57.049,0101ab00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101ab,dial,Dial 2,171,"1,0,0,0","0,171,0,0"
2026-05-16T12:51:57.049,0101aa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101aa,dial,Dial 2,170,"1,0,0,0","0,170,0,0"
2026-05-16T12:51:57.149,0101a900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a9,dial,Dial 2,169,"1,0,0,0","0,169,0,0"
2026-05-16T12:51:57.650,0101a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a8,dial,Dial 2,168,"1,0,0,0","0,168,0,0"
2026-05-16T12:51:57.650,0101a700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a7,dial,Dial 2,167,"1,0,0,0","0,167,0,0"
2026-05-16T12:51:57.650,0101a600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a6,dial,Dial 2,166,"1,0,0,0","0,166,0,0"
2026-05-16T12:51:57.650,0101a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a5,dial,Dial 2,165,"1,0,0,0","0,165,0,0"
2026-05-16T12:51:57.650,0101a400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a4,dial,Dial 2,164,"1,0,0,0","0,164,0,0"
2026-05-16T12:51:57.650,0101a300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a3,dial,Dial 2,163,"1,0,0,0","0,163,0,0"
2026-05-16T12:51:57.650,0101a200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a2,dial,Dial 2,162,"1,0,0,0","0,162,0,0"
2026-05-16T12:51:57.650,0101a100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a1,dial,Dial 2,161,"1,0,0,0","0,161,0,0"
2026-05-16T12:51:57.650,0101a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101a0,dial,Dial 2,160,"1,0,0,0","0,160,0,0"
2026-05-16T12:51:57.650,01019f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019f,dial,Dial 2,159,"1,0,0,0","0,159,0,0"
2026-05-16T12:51:57.750,01019e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019e,dial,Dial 2,158,"1,0,0,0","0,158,0,0"
2026-05-16T12:51:57.951,01019d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019d,dial,Dial 2,157,"1,0,0,0","0,157,0,0"
2026-05-16T12:51:57.951,01019c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019c,dial,Dial 2,156,"1,0,0,0","0,156,0,0"
2026-05-16T12:51:58.051,01019b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019b,dial,Dial 2,155,"1,0,0,0","0,155,0,0"
2026-05-16T12:51:58.051,01019a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01019a,dial,Dial 2,154,"1,0,0,0","0,154,0,0"
2026-05-16T12:51:58.051,01019900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010199,dial,Dial 2,153,"1,0,0,0","0,153,0,0"
2026-05-16T12:51:58.051,01019800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010198,dial,Dial 2,152,"1,0,0,0","0,152,0,0"
2026-05-16T12:51:58.051,01019700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010197,dial,Dial 2,151,"1,0,0,0","0,151,0,0"
2026-05-16T12:51:58.051,01019600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010196,dial,Dial 2,150,"1,0,0,0","0,150,0,0"
2026-05-16T12:51:58.051,01019500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010195,dial,Dial 2,149,"1,0,0,0","0,149,0,0"
2026-05-16T12:51:58.051,01019300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010193,dial,Dial 2,147,"1,0,0,0","0,147,0,0"
2026-05-16T12:51:58.051,01019200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010192,dial,Dial 2,146,"1,0,0,0","0,146,0,0"
2026-05-16T12:51:58.051,01019100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010191,dial,Dial 2,145,"1,0,0,0","0,145,0,0"
2026-05-16T12:51:58.051,01019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010190,dial,Dial 2,144,"1,0,0,0","0,144,0,0"
2026-05-16T12:51:58.051,01018f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018f,dial,Dial 2,143,"1,0,0,0","0,143,0,0"
2026-05-16T12:51:58.051,01018e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018e,dial,Dial 2,142,"1,0,0,0","0,142,0,0"
2026-05-16T12:51:58.051,01018d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018d,dial,Dial 2,141,"1,0,0,0","0,141,0,0"
2026-05-16T12:51:58.051,01018c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018c,dial,Dial 2,140,"1,0,0,0","0,140,0,0"
2026-05-16T12:51:58.051,01018b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018b,dial,Dial 2,139,"1,0,0,0","0,139,0,0"
2026-05-16T12:51:58.051,01018a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01018a,dial,Dial 2,138,"1,0,0,0","0,138,0,0"
2026-05-16T12:51:58.051,01018900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010189,dial,Dial 2,137,"1,0,0,0","0,137,0,0"
2026-05-16T12:51:58.051,01018800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010188,dial,Dial 2,136,"1,0,0,0","0,136,0,0"
2026-05-16T12:51:58.051,01018700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010187,dial,Dial 2,135,"1,0,0,0","0,135,0,0"
2026-05-16T12:51:58.052,01018600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010186,dial,Dial 2,134,"1,0,0,0","0,134,0,0"
2026-05-16T12:51:58.052,01018500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010185,dial,Dial 2,133,"1,0,0,0","0,133,0,0"
2026-05-16T12:51:58.052,01018400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010184,dial,Dial 2,132,"1,0,0,0","0,132,0,0"
2026-05-16T12:51:58.052,01018300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010183,dial,Dial 2,131,"1,0,0,0","0,131,0,0"
2026-05-16T12:51:58.052,01018200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010182,dial,Dial 2,130,"1,0,0,0","0,130,0,0"
2026-05-16T12:51:58.052,01018100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010181,dial,Dial 2,129,"1,0,0,0","0,129,0,0"
2026-05-16T12:51:58.052,01018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010180,dial,Dial 2,128,"1,0,0,0","0,128,0,0"
2026-05-16T12:51:58.052,01017f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017f,dial,Dial 2,127,"1,0,0,0","0,127,0,0"
2026-05-16T12:51:58.052,01017e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017e,dial,Dial 2,126,"1,0,0,0","0,126,0,0"
2026-05-16T12:51:58.052,01017d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017d,dial,Dial 2,125,"1,0,0,0","0,125,0,0"
2026-05-16T12:51:58.052,01017c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017c,dial,Dial 2,124,"1,0,0,0","0,124,0,0"
2026-05-16T12:51:58.052,01017b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017b,dial,Dial 2,123,"1,0,0,0","0,123,0,0"
2026-05-16T12:51:58.052,01017a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01017a,dial,Dial 2,122,"1,0,0,0","0,122,0,0"
2026-05-16T12:51:58.052,01017900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010179,dial,Dial 2,121,"1,0,0,0","0,121,0,0"
2026-05-16T12:51:58.052,01017800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010178,dial,Dial 2,120,"1,0,0,0","0,120,0,0"
2026-05-16T12:51:58.052,01017700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010177,dial,Dial 2,119,"1,0,0,0","0,119,0,0"
2026-05-16T12:51:58.052,01017600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010176,dial,Dial 2,118,"1,0,0,0","0,118,0,0"
2026-05-16T12:51:58.052,01017400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010174,dial,Dial 2,116,"1,0,0,0","0,116,0,0"
2026-05-16T12:51:58.052,01017300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010173,dial,Dial 2,115,"1,0,0,0","0,115,0,0"
2026-05-16T12:51:58.052,01017200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010172,dial,Dial 2,114,"1,0,0,0","0,114,0,0"
2026-05-16T12:51:58.052,01017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010170,dial,Dial 2,112,"1,0,0,0","0,112,0,0"
2026-05-16T12:51:58.052,01016f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016f,dial,Dial 2,111,"1,0,0,0","0,111,0,0"
2026-05-16T12:51:58.152,01016e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016e,dial,Dial 2,110,"1,0,0,0","0,110,0,0"
2026-05-16T12:51:58.152,01016d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016d,dial,Dial 2,109,"1,0,0,0","0,109,0,0"
2026-05-16T12:51:58.152,01016c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016c,dial,Dial 2,108,"1,0,0,0","0,108,0,0"
2026-05-16T12:51:58.152,01016b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016b,dial,Dial 2,107,"1,0,0,0","0,107,0,0"
2026-05-16T12:51:58.152,01016a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01016a,dial,Dial 2,106,"1,0,0,0","0,106,0,0"
2026-05-16T12:51:58.152,01016900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010169,dial,Dial 2,105,"1,0,0,0","0,105,0,0"
2026-05-16T12:51:58.152,01016800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010168,dial,Dial 2,104,"1,0,0,0","0,104,0,0"
2026-05-16T12:51:58.152,01016700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010167,dial,Dial 2,103,"1,0,0,0","0,103,0,0"
2026-05-16T12:51:58.152,01016600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010166,dial,Dial 2,102,"1,0,0,0","0,102,0,0"
2026-05-16T12:51:58.152,01016400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010164,dial,Dial 2,100,"1,0,0,0","0,100,0,0"
2026-05-16T12:51:58.152,01016200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010162,dial,Dial 2,98,"1,0,0,0","0,98,0,0"
2026-05-16T12:51:58.153,01016100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010161,dial,Dial 2,97,"1,0,0,0","0,97,0,0"
2026-05-16T12:51:58.153,01015f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01015f,dial,Dial 2,95,"1,0,0,0","0,95,0,0"
2026-05-16T12:51:58.153,01015e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01015e,dial,Dial 2,94,"1,0,0,0","0,94,0,0"
2026-05-16T12:51:58.153,01015d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01015d,dial,Dial 2,93,"1,0,0,0","0,93,0,0"
2026-05-16T12:51:58.153,01015b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01015b,dial,Dial 2,91,"1,0,0,0","0,91,0,0"
2026-05-16T12:51:58.153,01015a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01015a,dial,Dial 2,90,"1,0,0,0","0,90,0,0"
2026-05-16T12:51:58.153,01015900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010159,dial,Dial 2,89,"1,0,0,0","0,89,0,0"
2026-05-16T12:51:58.153,01015700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010157,dial,Dial 2,87,"1,0,0,0","0,87,0,0"
2026-05-16T12:51:58.153,01015600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010156,dial,Dial 2,86,"1,0,0,0","0,86,0,0"
2026-05-16T12:51:58.153,01015500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010155,dial,Dial 2,85,"1,0,0,0","0,85,0,0"
2026-05-16T12:51:58.153,01015400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010154,dial,Dial 2,84,"1,0,0,0","0,84,0,0"
2026-05-16T12:51:58.153,01015200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010152,dial,Dial 2,82,"1,0,0,0","0,82,0,0"
2026-05-16T12:51:58.153,01015100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010151,dial,Dial 2,81,"1,0,0,0","0,81,0,0"
2026-05-16T12:51:58.153,01015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010150,dial,Dial 2,80,"1,0,0,0","0,80,0,0"
2026-05-16T12:51:58.153,01014f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014f,dial,Dial 2,79,"1,0,0,0","0,79,0,0"
2026-05-16T12:51:58.153,01014e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014e,dial,Dial 2,78,"1,0,0,0","0,78,0,0"
2026-05-16T12:51:58.153,01014d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014d,dial,Dial 2,77,"1,0,0,0","0,77,0,0"
2026-05-16T12:51:58.153,01014c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014c,dial,Dial 2,76,"1,0,0,0","0,76,0,0"
2026-05-16T12:51:58.153,01014b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014b,dial,Dial 2,75,"1,0,0,0","0,75,0,0"
2026-05-16T12:51:58.153,01014a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01014a,dial,Dial 2,74,"1,0,0,0","0,74,0,0"
2026-05-16T12:51:58.153,01014900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010149,dial,Dial 2,73,"1,0,0,0","0,73,0,0"
2026-05-16T12:51:58.153,01014800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010148,dial,Dial 2,72,"1,0,0,0","0,72,0,0"
2026-05-16T12:51:58.153,01014700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010147,dial,Dial 2,71,"1,0,0,0","0,71,0,0"
2026-05-16T12:51:58.153,01014600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010146,dial,Dial 2,70,"1,0,0,0","0,70,0,0"
2026-05-16T12:51:58.153,01014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010145,dial,Dial 2,69,"1,0,0,0","0,69,0,0"
2026-05-16T12:51:58.153,01014400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010144,dial,Dial 2,68,"1,0,0,0","0,68,0,0"
2026-05-16T12:51:58.153,01014300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010143,dial,Dial 2,67,"1,0,0,0","0,67,0,0"
2026-05-16T12:51:58.153,01014200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010142,dial,Dial 2,66,"1,0,0,0","0,66,0,0"
2026-05-16T12:51:58.153,01014100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010141,dial,Dial 2,65,"1,0,0,0","0,65,0,0"
2026-05-16T12:51:58.153,01014000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010140,dial,Dial 2,64,"1,0,0,0","0,64,0,0"
2026-05-16T12:51:58.253,01013f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013f,dial,Dial 2,63,"1,0,0,0","0,63,0,0"
2026-05-16T12:51:58.253,01013e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013e,dial,Dial 2,62,"1,0,0,0","0,62,0,0"
2026-05-16T12:51:58.254,01013d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013d,dial,Dial 2,61,"1,0,0,0","0,61,0,0"
2026-05-16T12:51:58.254,01013c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013c,dial,Dial 2,60,"1,0,0,0","0,60,0,0"
2026-05-16T12:51:58.254,01013b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013b,dial,Dial 2,59,"1,0,0,0","0,59,0,0"
2026-05-16T12:51:58.254,01013a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01013a,dial,Dial 2,58,"1,0,0,0","0,58,0,0"
2026-05-16T12:51:58.254,01013900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010139,dial,Dial 2,57,"1,0,0,0","0,57,0,0"
2026-05-16T12:51:58.254,01013800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010138,dial,Dial 2,56,"1,0,0,0","0,56,0,0"
2026-05-16T12:51:58.254,01013700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010137,dial,Dial 2,55,"1,0,0,0","0,55,0,0"
2026-05-16T12:51:58.254,01013600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010136,dial,Dial 2,54,"1,0,0,0","0,54,0,0"
2026-05-16T12:51:58.254,01013500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010135,dial,Dial 2,53,"1,0,0,0","0,53,0,0"
2026-05-16T12:51:58.554,01013400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010134,dial,Dial 2,52,"1,0,0,0","0,52,0,0"
2026-05-16T12:51:58.554,01013300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010133,dial,Dial 2,51,"1,0,0,0","0,51,0,0"
2026-05-16T12:51:58.554,01013200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010132,dial,Dial 2,50,"1,0,0,0","0,50,0,0"
2026-05-16T12:51:58.654,01013100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010131,dial,Dial 2,49,"1,0,0,0","0,49,0,0"
2026-05-16T12:51:58.654,01013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010130,dial,Dial 2,48,"1,0,0,0","0,48,0,0"
2026-05-16T12:51:58.654,01012f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012f,dial,Dial 2,47,"1,0,0,0","0,47,0,0"
2026-05-16T12:51:58.654,01012e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012e,dial,Dial 2,46,"1,0,0,0","0,46,0,0"
2026-05-16T12:51:58.654,01012d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012d,dial,Dial 2,45,"1,0,0,0","0,45,0,0"
2026-05-16T12:51:58.654,01012c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012c,dial,Dial 2,44,"1,0,0,0","0,44,0,0"
2026-05-16T12:51:58.655,01012b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012b,dial,Dial 2,43,"1,0,0,0","0,43,0,0"
2026-05-16T12:51:58.655,01012a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01012a,dial,Dial 2,42,"1,0,0,0","0,42,0,0"
2026-05-16T12:51:58.655,01012900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010129,dial,Dial 2,41,"1,0,0,0","0,41,0,0"
2026-05-16T12:51:58.655,01012800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010128,dial,Dial 2,40,"1,0,0,0","0,40,0,0"
2026-05-16T12:51:58.655,01012700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010127,dial,Dial 2,39,"1,0,0,0","0,39,0,0"
